time,position,velocity,acceleration
24.9237,0.733179,0,0
24.9538,0.733179,0,0
24.9839,0.733179,0,0
25.0137,0.733179,0,0
25.0439,0.733179,0,0
25.0738,0.733179,0,0
25.1038,0.733179,0,0
25.1341,0.733179,0,0
25.1638,0.733179,0,0
25.1939,0.733179,0,0
25.224,0.733179,0,0
25.2537,0.733179,0,0
25.2837,0.733179,0,0
25.3139,0.733179,0,0
25.3437,0.733179,0,0
25.3738,0.733179,0,0
25.4037,0.733179,0,0
25.4339,0.733179,0,0
25.464,0.733179,0,0
25.4938,0.733179,0,0
25.5239,0.733179,0,0
25.554,0.733179,0,0
25.584,0.733179,0,0
25.6,0.733179,0,0
25.6141,0.733179,0,0
25.6253,0.733065,-0.0101897,-0.91176
25.644,0.733065,0,0.54526
25.6574,0.731738,-0.0985019,-7.31375
25.6739,0.731738,0,6.00555
25.6898,0.730373,-0.0853882,-5.33893
25.7038,0.730373,0,6.10657
25.7213,0.729309,-0.0608568,-3.48043
25.7337,0.729309,0,4.89607
25.754,0.728794,-0.0254041,-1.25329
25.7637,0.728794,0,2.61091
25.7865,0.728584,-0.00919193,-0.403993
25.7937,0.728584,0,1.27398
25.8185,0.728374,-0.0085115,-0.343852
25.8238,0.728374,0,1.59568
25.8496,0.727782,-0.0229552,-0.89062
25.8537,0.727782,0,5.51832
25.8817,0.72717,-0.0218925,-0.783337
25.8837,0.72717,0,10.6502
25.9137,0.72569,-0.0493934,-1.64765
25.9138,0.72569,0,0
25.9438,0.72569,0,0
25.9457,0.72488,-0.424858,-222.944
25.9737,0.72488,0,15.1885
25.9779,0.723014,-0.450616,-108.823
26.0038,0.723014,0,17.3584
26.0094,0.720895,-0.378595,-67.6491
26.0339,0.720895,0,15.4358
26.0418,0.717951,-0.372828,-47.2045
26.0638,0.717951,0,16.9812
26.0732,0.715809,-0.228561,-24.391
26.0939,0.715809,0,11.0009
26.1056,0.713151,-0.227217,-19.4273
26.1238,0.713151,0,12.4871
26.1373,0.711334,-0.135098,-10.0448
26.1538,0.711334,0,8.16853
26.1707,0.708301,-0.179983,-10.6804
26.1839,0.708301,0,13.648
26.2012,0.707477,-0.0474745,-2.73456
26.2138,0.707477,0,3.78207
26.2339,0.706799,-0.0336957,-1.67429
26.2438,0.706799,0,3.4092
26.2658,0.706799,0,0
26.2739,0.706799,0,0
26.2982,0.706799,0,0
26.3038,0.706799,0,0
26.3302,0.706799,0,0
26.3336,0.706799,0,0
26.3337,0.706799,0,0
26.3639,0.706799,0,0
26.3937,0.706799,0,0
26.4238,0.706799,0,0
26.4537,0.706799,0,0
26.484,0.706799,0,0
26.5138,0.706799,0,0
26.5442,0.706799,0,0
26.574,0.706799,0,0
26.6038,0.706799,0,0
26.634,0.706799,0,0
26.6638,0.706799,0,0
26.6939,0.706799,0,0
26.7237,0.706799,0,0
26.7539,0.706799,0,0
26.784,0.706799,0,0
26.8138,0.706799,0,0
26.8438,0.706799,0,0
26.8737,0.706799,0,0
26.9039,0.706799,0,0
26.9338,0.706799,0,0
26.9638,0.706799,0,0
26.9943,0.706799,0,0
27.0019,0.706799,1.7746e-06,0.000234408
27.0238,0.706799,0,-8.10943e-05
27.0335,0.7093,0.257769,26.5625
27.0538,0.7093,0,-12.7104
27.0659,0.710944,0.13579,11.2186
27.084,0.710944,0,-7.49043
27.0981,0.710344,-0.0423985,-2.99459
27.1138,0.710344,0,2.7004
27.1297,0.708164,-0.137873,-8.72197
27.1439,0.708164,0,9.71246
27.162,0.704451,-0.204623,-11.2764
27.1737,0.704451,0,17.4654
27.1944,0.702476,-0.0954666,-4.61375
27.2037,0.702476,0,10.2211
27.2254,0.698519,-0.18283,-8.44799
27.2338,0.698519,0,21.6143
27.2577,0.687326,-0.469036,-19.6555
27.2638,0.687326,0,77.0228
27.2895,0.678295,-0.351067,-13.6473
27.2937,0.678295,0,85.0324
27.3216,0.664365,-0.498011,-17.8031
27.3237,0.664365,0,241.119
27.3534,0.65013,-0.47869,-16.0976
27.3535,0.65013,0,0
27.384,0.65013,0,0
27.3856,0.634018,-10.4457,-6772.04
27.4139,0.634018,0,369.411
27.4177,0.615994,-4.72039,-1236.25
27.4438,0.615994,0,180.497
27.449,0.587957,-5.38959,-1036.05
27.4739,0.587957,0,216.648
27.4819,0.56555,-2.81498,-353.649
27.5038,0.56555,0,128.439
27.5139,0.53817,-2.70976,-268.183
27.5339,0.53817,0,135.392
27.5463,0.497809,-3.26098,-263.475
27.564,0.497809,0,184.564
27.5783,0.457167,-2.83776,-198.137
27.5939,0.457167,0,181.118
27.6101,0.437541,-1.21152,-74.7903
27.6239,0.437541,0,87.9603
27.6417,0.400895,-2.05548,-115.291
27.6537,0.400895,0,171.361
27.6737,0.362054,-1.94585,-97.4838
27.684,0.362054,0,188.475
27.7053,0.325557,-1.71305,-80.4051
27.7138,0.325557,0,203.213
27.738,0.30626,-0.79546,-32.79
27.7438,0.30626,0,136.703
27.7697,0.292078,-0.548872,-21.2421
27.7738,0.292078,0,132.518
27.8027,0.28172,-0.358857,-12.4326
27.8037,0.28172,0,367.288
27.8339,0.28172,0,0
27.834,0.276877,-40.6056,-340474
27.864,0.276877,0,1353.63
27.8659,0.25143,-13.1814,-6827.9
27.8939,0.25143,0,470.749
27.8973,0.226062,-7.3942,-2155.27
27.9238,0.226062,0,279.948
27.9289,0.183114,-8.42987,-1654.6
27.9538,0.183114,0,337.808
27.9619,0.149446,-4.16284,-514.716
27.984,0.149446,0,188.694
27.9934,0.120315,-3.09797,-329.46
28.0139,0.120315,0,150.726
28.0257,0.0725477,-4.04891,-343.196
28.044,0.0725477,0,221.319
28.0573,0.0287893,-3.2974,-248.474
28.074,0.0287893,0,197.611
28.0898,-0.0309476,-3.77006,-237.933
28.104,-0.0309476,0,265.649
28.1215,-0.0999896,-3.94651,-225.586
28.134,-0.0999896,0,316.339
28.1534,-0.14412,-2.26885,-116.649
28.164,-0.14412,0,215.412
28.185,-0.197669,-2.5424,-120.706
28.194,-0.197669,0,284.366
28.2174,-0.288252,-3.85946,-164.44
28.2238,-0.288252,0,608.476
28.2502,-0.376875,-3.35046,-126.667
28.2538,-0.376875,0,935.868
28.2817,-0.476269,-3.55803,-127.368
28.2837,-0.476269,0,1845.1
28.3134,-0.563459,-2.92996,-98.4594
28.3135,-0.563459,0,0
28.344,-0.563459,0,0
28.3458,-0.586244,-13.0181,-7437.79
28.3739,-0.586244,0,462.185
28.3783,-0.586244,0,0
28.4038,-0.586244,0,0
28.4092,-0.586244,0,0
28.4339,-0.586244,0,0
28.4418,-0.586244,0,0
28.464,-0.586244,0,0
28.4735,-0.586244,0,0
28.494,-0.586244,0,0
28.5059,-0.586244,0,0
28.524,-0.586244,0,0
28.5382,-0.574755,0.807875,56.8067
28.5539,-0.574755,0,-51.6193
28.5697,-0.574755,0,0
28.5838,-0.574755,0,0
28.6012,-0.528603,2.64369,151.436
28.6138,-0.528603,0,-210.045
28.6337,-0.4349,4.70582,236.329
28.6441,-0.4349,0,-455.224
28.6656,-0.385963,2.27605,105.858
28.6739,-0.385963,0,-274.183
28.6982,-0.330813,2.26315,92.8717
28.7041,-0.330813,0,-387.492
28.7293,-0.288252,1.69073,67.1645
28.7338,-0.288252,0,-369.025
28.7615,-0.262038,0.946689,34.1882
28.7637,-0.262038,0,-430.438
28.7937,-0.262038,0,0
28.794,-0.245895,77.2562,369723
28.8012,-0.237922,1.10709,-10574.1
28.8239,-0.237922,0,-48.7746
28.854,-0.237922,0,0
28.8838,-0.237922,0,0
28.9139,-0.237922,0,0
28.9439,-0.237922,0,0
28.9738,-0.237922,0,0
29.004,-0.237922,0,0
29.0338,-0.237922,0,0
29.0642,-0.237922,0,0
29.0939,-0.237922,0,0
29.1239,-0.237922,0,0
29.1538,-0.237922,0,0
29.1838,-0.237922,0,0
29.2142,-0.237922,0,0
29.2439,-0.237922,0,0
29.2738,-0.237922,0,0
29.304,-0.237922,0,0
29.3339,-0.237922,0,0
29.3642,-0.237922,0,0
29.3938,-0.237922,0,0
29.4238,-0.237922,0,0
29.454,-0.237922,0,0
29.4841,-0.237922,0,0
29.5138,-0.237922,0,0
29.5442,-0.237922,0,0
29.5739,-0.237922,0,0
29.6038,-0.237922,0,0
29.6339,-0.237922,0,0
29.6638,-0.237922,0,0
29.6938,-0.237922,0,0
29.7237,-0.237922,0,0
29.7538,-0.237922,0,0
29.7838,-0.237922,0,0
29.785,-0.23793,-0.00660811,-5.39914
29.8139,-0.23793,0,0.22852
29.8174,-0.218684,5.49517,1569
29.8439,-0.218684,0,-207.395
29.8492,-0.178948,7.50415,1417.16
29.8738,-0.178948,0,-305.032
29.8815,-0.147593,4.09422,534.596
29.9038,-0.147593,0,-183.256
29.913,-0.12649,2.30956,252.775
29.9339,-0.12649,0,-110.284
29.9457,-0.101662,2.1099,179.298
29.9639,-0.101662,0,-115.911
29.9777,-0.0960413,0.405469,29.2495
29.9939,-0.0960413,0,-25.0757
30.0103,-0.0906624,0.328969,20.1193
30.0239,-0.0906624,0,-24.1825
30.0415,-0.0857013,0.28092,15.9071
30.0539,-0.0857013,0,-22.722
30.0738,-0.0761088,0.482706,24.2903
30.0839,-0.0761088,0,-47.6854
30.1058,-0.0654866,0.485089,22.1528
30.1138,-0.0654866,0,-60.7171
30.1386,-0.051667,0.556121,22.3791
30.1437,-0.051667,0,-110.005
30.1697,-0.0417201,0.382654,14.7206
30.1737,-0.0417201,0,-94.8062
30.2014,-0.0358033,0.21367,7.71621
30.2037,-0.0358033,0,-94.5804
30.2328,-0.0339901,0.0621961,2.13333
30.2336,-0.0339901,0,-79.6922
30.2638,-0.0339901,0,0
30.2654,-0.037029,-1.88277,-1166.48
30.294,-0.037029,0,65.9169
30.2972,-0.044378,-2.29649,-717.63
30.3239,-0.044378,0,86.1001
30.3296,-0.0599094,-2.71829,-475.753
30.3541,-0.0599094,0,110.634
30.3619,-0.080458,-2.64157,-339.579
30.3841,-0.080458,0,118.847
30.3932,-0.0979012,-1.93135,-213.844
30.414,-0.0979012,0,92.7905
30.4254,-0.118055,-1.75851,-153.437
30.4441,-0.118055,0,94.0513
30.4573,-0.149689,-2.40611,-183.009
30.4739,-0.149689,0,144.655
30.4895,-0.182726,-2.12454,-136.626
30.504,-0.182726,0,145.983
30.5209,-0.22659,-2.59239,-153.21
30.5338,-0.22659,0,202.216
30.553,-0.276984,-2.61674,-135.877
30.5637,-0.276984,0,245.864
30.5856,-0.351725,-3.41161,-155.725
30.5939,-0.351725,0,409.938
30.6178,-0.413461,-2.58438,-108.186
30.6238,-0.413461,0,426.694
30.6497,-0.452626,-1.51705,-58.7618
30.6537,-0.452626,0,372.679
30.6816,-0.473001,-0.730626,-26.1999
30.6837,-0.473001,0,343.406
30.7132,-0.516732,-1.48314,-50.3002
30.7136,-0.516732,0,4433.21
30.7439,-0.516732,0,0
30.746,-0.564427,-22.8692,-10965.6
30.7737,-0.564427,0,823.794
30.7773,-0.616711,-14.4938,-4017.9
30.8039,-0.616711,0,545.641
30.8094,-0.675097,-10.7017,-1961.51
30.8338,-0.675097,0,438.434
30.8417,-0.723036,-6.07863,-770.767
30.864,-0.723036,0,272.557
30.8737,-0.795404,-7.41658,-760.082
30.8939,-0.795404,0,367.135
30.906,-0.837614,-3.50485,-291.019
30.9238,-0.837614,0,196.297
30.9375,-0.837614,0,0
30.9539,-0.837614,0,0
30.97,-0.837614,0,0
30.9841,-0.837614,0,0
31.0013,-0.837614,0,0
31.0136,-0.837614,0,0
31.0138,-0.837614,0,0
31.0439,-0.837614,0,0
31.0739,-0.837614,0,0
31.1039,-0.837614,0,0
31.1339,-0.837614,0,0
31.1636,-0.837614,0,0
31.1938,-0.837614,0,0
31.224,-0.837614,0,0
31.2542,-0.837614,0,0
31.284,-0.837614,0,0
31.3139,-0.837614,0,0
31.3439,-0.837614,0,0
31.3741,-0.837614,0,0
31.4039,-0.837614,0,0
31.4337,-0.837614,0,0
31.4637,-0.837614,0,0
31.494,-0.837614,0,0
31.5238,-0.837614,0,0
31.554,-0.837614,0,0
31.5838,-0.837614,0,0
31.6138,-0.837614,0,0
31.644,-0.837614,0,0
31.6738,-0.837614,0,0
31.704,-0.837614,0,0
31.7339,-0.837614,0,0
31.7641,-0.837614,0,0
31.7941,-0.837614,0,0
31.8237,-0.837614,0,0
31.8537,-0.837614,0,0
31.8657,-0.838252,-0.0533114,-4.45796
31.8838,-0.838252,0,2.93044
31.8981,-0.826475,0.82892,58.3427
31.9139,-0.826475,0,-52.2563
31.9296,-0.778902,3.03297,193.367
31.9439,-0.778902,0,-212.417
31.9611,-0.686734,5.36654,312.468
31.9739,-0.686734,0,-419.277
31.9938,-0.594751,4.62227,232.275
32.0039,-0.594751,0,-453.244
32.0256,-0.511236,3.86015,178.422
32.0341,-0.511236,0,-450.829
32.0576,-0.465164,1.96765,84.0333
32.0638,-0.465164,0,-315.114
32.0895,-0.415235,1.94264,75.5854
32.0939,-0.415235,0,-438.852
32.1217,-0.371794,1.56628,56.4721
32.1236,-0.371794,0,-803.984
32.153,-0.344724,0.92137,31.3606
32.1536,-0.344724,0,-1427.58
32.1838,-0.344724,0,0
32.1858,-0.324371,10.3646,5278.03
32.2141,-0.324371,0,-366.027
32.218,-0.309635,3.77195,965.488
32.2439,-0.309635,0,-145.495
32.2497,-0.306358,0.570695,99.4004
32.2737,-0.306358,0,-23.7354
32.2816,-0.317818,-1.45754,-185.375
32.3038,-0.317818,0,65.6731
32.3136,-0.347865,-3.04773,-309.143
32.3338,-0.347865,0,151.345
32.3456,-0.369369,-1.81408,-153.033
32.3641,-0.369369,0,98.0192
32.3773,-0.400132,-2.34003,-177.995
32.3938,-0.400132,0,141.258
32.4099,-0.406312,-0.384639,-23.9417
32.4239,-0.406312,0,27.5598
32.4416,-0.406312,0,0
32.4538,-0.406312,0,0
32.4737,-0.406312,0,0
32.484,-0.406312,0,0
32.5059,-0.416262,-0.455247,-20.8284
32.5139,-0.416262,0,56.7198
32.538,-0.428013,-0.486864,-20.1724
32.5437,-0.428013,0,85.7615
32.5696,-0.446377,-0.709609,-27.4206
32.5737,-0.446377,0,173.61
32.6017,-0.473426,-0.965124,-34.4357
32.6036,-0.473426,0,503.681
32.6337,-0.473426,0,0
32.6337,-0.479904,0,0
32.6638,-0.479904,0,0
32.6657,-0.479904,0,0
32.6939,-0.479904,0,0
32.6982,-0.479904,0,0
32.7239,-0.479904,0,0
32.73,-0.479904,0,0
32.7538,-0.479904,0,0
32.7611,-0.479904,0,0
32.7839,-0.479904,0,0
32.7932,-0.452842,2.91915,314.89
32.8139,-0.452842,0,-140.638
32.8254,-0.416262,3.19101,278.365
32.8439,-0.416262,0,-172.03
32.8574,-0.365597,3.75863,278.837
32.8739,-0.365597,0,-228.289
32.8898,-0.331732,2.12807,133.729
32.9037,-0.331732,0,-152.359
32.9213,-0.316071,0.893765,51.005
32.9342,-0.316071,0,-69.0273
32.954,-0.307299,0.443551,22.4276
32.9638,-0.307299,0,-45.2913
32.9853,-0.307029,0.0125569,0.583972
32.9938,-0.307029,0,-1.48363
33.0178,-0.322254,-0.63442,-26.4352
33.0239,-0.322254,0,103.81
33.0498,-0.352576,-1.16806,-44.996
33.0539,-0.352576,0,285.227
33.0817,-0.40687,-1.95599,-70.4671
33.0836,-0.40687,0,1011.89
33.1138,-0.45434,-1.57485,-52.2471
33.1138,-0.45434,0,0
33.1438,-0.45434,0,0
33.1454,-0.498589,-27.7017,-17342.3
33.1737,-0.498589,0,980.566
33.1772,-0.5367,-10.7615,-3038.74
33.2043,-0.5367,0,397.033
33.2093,-0.557776,-4.2375,-851.98
33.2339,-0.557776,0,172.209
33.2417,-0.585878,-3.58643,-457.7
33.2639,-0.585878,0,161.677
33.2732,-0.609621,-2.54712,-273.254
33.2941,-0.609621,0,121.824
33.3061,-0.625992,-1.37101,-114.816
33.3237,-0.625992,0,77.8584
33.3378,-0.633788,-0.553015,-39.2296
33.3538,-0.633788,0,34.4545
33.3703,-0.641924,-0.493813,-29.9721
33.384,-0.641924,0,36.2017
33.4015,-0.641924,0,0
33.414,-0.641924,0,0
33.4332,-0.641924,0,0
33.4436,-0.641924,0,0
33.4438,-0.641924,0,0
33.4452,-0.641924,0,0
33.4738,-0.641924,0,0
33.5038,-0.641924,0,0
33.5338,-0.641924,0,0
33.564,-0.641924,0,0
33.5939,-0.641924,0,0
33.6239,-0.641924,0,0
33.6539,-0.641924,0,0
33.6842,-0.641924,0,0
33.7139,-0.641924,0,0
33.7439,-0.641924,0,0
33.774,-0.641924,0,0
33.8039,-0.641924,0,0
33.8338,-0.641924,0,0
33.8638,-0.641924,0,0
33.8943,-0.641924,0,0
33.9238,-0.641924,0,0
33.9541,-0.641924,0,0
33.9839,-0.641924,0,0
34.0138,-0.641924,0,0
34.0439,-0.641924,0,0
34.0738,-0.641924,0,0
34.1038,-0.641924,0,0
34.134,-0.641924,0,0
34.1638,-0.641924,0,0
34.1939,-0.641924,0,0
34.224,-0.641924,0,0
34.2538,-0.641924,0,0
34.2838,-0.641924,0,0
34.314,-0.641924,0,0
34.3439,-0.641924,0,0
34.3738,-0.641924,0,0
34.404,-0.641924,0,0
34.434,-0.641924,0,0
34.4637,-0.641924,0,0
34.4938,-0.641924,0,0
34.5237,-0.641924,0,0
34.5536,-0.641924,0,0
34.5837,-0.641924,0,0
34.6137,-0.641924,0,0
34.6437,-0.641924,0,0
34.6739,-0.641924,0,0
34.7037,-0.641924,0,0
34.7338,-0.641924,0,0
34.7637,-0.641924,0,0
34.7937,-0.641924,0,0
34.8237,-0.641924,0,0
34.8539,-0.641924,0,0
34.8838,-0.641924,0,0
34.9137,-0.641924,0,0
34.9438,-0.641924,0,0
34.9738,-0.641924,0,0
35.0041,-0.641924,0,0
35.0337,-0.641924,0,0
35.0638,-0.641924,0,0
35.0938,-0.641924,0,0
35.1239,-0.641924,0,0
35.1538,-0.641924,0,0
35.1839,-0.641924,0,0
35.2138,-0.641924,0,0
35.2438,-0.641924,0,0
35.2738,-0.641924,0,0
35.3038,-0.641924,0,0
35.3338,-0.641924,0,0
35.364,-0.641924,0,0
35.3938,-0.641924,0,0
35.4238,-0.641924,0,0
35.4537,-0.641924,0,0
35.4836,-0.641924,0,0
35.4842,-0.631381,17.5001,29048.4
35.5137,-0.631381,0,-593.717
35.5138,-0.631381,0,0
35.544,-0.631381,0,0
35.5458,-0.642052,-5.66211,-3004.38
35.5739,-0.642052,0,201.978
35.5775,-0.652874,-2.95451,-806.616
35.6038,-0.652874,0,112.596
35.609,-0.675068,-4.2285,-805.623
35.6338,-0.675068,0,170.589
35.642,-0.737971,-7.63859,-927.595
35.664,-0.737971,0,347.856
35.6734,-0.807795,-7.39586,-783.377
35.6939,-0.807795,0,362.123
35.7054,-0.887942,-6.92218,-597.861
35.7238,-0.887942,0,376.756
35.7372,-0.945441,-4.29457,-320.755
35.7539,-0.945441,0,258.035
35.7692,-0.984072,-2.52237,-164.696
35.7841,-0.984072,0,168.776
35.8016,-1.08408,-5.71742,-326.857
35.8137,-1.08408,0,474.159
35.8334,-1.24095,-7.94673,-402.569
35.8438,-1.24095,0,763.686
35.8739,-1.24095,0,0
35.8974,-1.31447,-3.12141,-132.524
35.9038,-1.31447,0,489.527
35.9337,-1.31447,0,0
35.9636,-1.31447,0,0
35.9938,-1.31447,0,0
36.0237,-1.31447,0,0
36.0539,-1.31447,0,0
36.0843,-1.31447,0,0
36.1138,-1.31447,0,0
36.1438,-1.31447,0,0
36.1738,-1.31447,0,0
36.185,-0.909979,35.9853,3201.41
36.2039,-0.909979,0,-1906.58
36.2168,-0.282131,48.5316,3751.4
36.234,-0.282131,0,-2835.31
36.2495,-0.113252,10.8918,702.459
36.2637,-0.113252,0,-765.884
36.2814,-0.100597,0.71253,40.117
36.2937,-0.100597,0,-58.226
36.3132,-0.0513591,2.52611,129.601
36.3239,-0.0513591,0,-234.464
36.3456,0.0362694,4.04577,186.791
36.3537,0.0362694,0,-501.417
36.3776,0.183598,6.15728,257.33
36.3836,0.183598,0,-1023.48
36.4092,-2.58481,-108.08,-4219.45
36.4138,-2.58481,0,23782.7
36.4414,-2.65915,-2.69279,-97.5519
36.4437,-2.65915,0,1150.98
36.4734,-2.68914,-1.01084,-34.0656
36.4736,-2.68914,0,6261.38
36.5038,-2.68914,0,0
36.5338,-2.68914,0,0
36.5638,-2.68914,0,0
36.5939,-2.68914,0,0
36.6239,-2.68914,0,0
36.654,-2.68914,0,0
36.684,-2.68914,0,0
36.7138,-2.68914,0,0
36.7439,-2.68914,0,0
36.7738,-2.68914,0,0
36.8038,-2.68914,0,0
36.8337,-2.68914,0,0
36.8639,-2.68914,0,0
36.894,-2.68914,0,0
36.9238,-2.68914,0,0
36.9539,-2.68914,0,0
36.9842,-2.68914,0,0
37.014,-2.68914,0,0
37.0439,-2.68914,0,0
37.0738,-2.68914,0,0
37.104,-2.68914,0,0
37.1337,-2.68914,0,0
37.1638,-2.68914,0,0
37.1942,-2.68914,0,0
37.2238,-2.68914,0,0
37.2538,-2.68914,0,0
37.2839,-2.68914,0,0
37.3138,-2.68914,0,0
37.3437,-2.68914,0,0
37.3737,-2.68914,0,0
37.4038,-2.68914,0,0
37.4338,-2.68914,0,0
37.4639,-2.68914,0,0
37.4938,-2.68914,0,0
37.5239,-2.68914,0,0
37.5538,-2.68914,0,0
37.5839,-2.68914,0,0
37.6138,-2.68914,0,0
37.6437,-2.68914,0,0
37.6738,-2.68914,0,0
37.7039,-2.68914,0,0
37.7339,-2.68914,0,0
37.7638,-2.68914,0,0
37.7938,-2.68914,0,0
37.824,-2.68914,0,0
37.8538,-2.68914,0,0
37.8837,-2.68914,0,0
37.9137,-2.68914,0,0
37.9439,-2.68914,0,0
37.9737,-2.68914,0,0
38.004,-2.68914,0,0
38.0339,-2.68914,0,0
38.0637,-2.68914,0,0
38.094,-2.68914,0,0
38.1238,-2.68914,0,0
38.1539,-2.68914,0,0
38.184,-2.68914,0,0
38.2137,-2.68914,0,0
38.2439,-2.68914,0,0
38.2739,-2.68914,0,0
38.3038,-2.68914,0,0
38.3339,-2.68914,0,0
38.3637,-2.68914,0,0
38.394,-2.68914,0,0
38.4237,-2.68914,0,0
38.4539,-2.68914,0,0
38.4838,-2.68914,0,0
38.5137,-2.68914,0,0
38.544,-2.68914,0,0
38.5737,-2.68914,0,0
38.6039,-2.68914,0,0
38.6338,-2.68914,0,0
38.6638,-2.68914,0,0
38.6938,-2.68914,0,0
38.7238,-2.68914,0,0
38.7542,-2.68914,0,0
38.784,-2.68914,0,0
38.8138,-2.68914,0,0
38.8443,-2.68914,0,0
38.8737,-2.68914,0,0
38.9039,-2.68914,0,0
38.9341,-2.68914,0,0
38.9639,-2.68914,0,0
38.9938,-2.68914,0,0
39.0238,-2.68914,0,0
39.0544,-2.68914,0,0
39.084,-2.68914,0,0
39.114,-2.68914,0,0
39.1442,-2.68914,0,0
39.1738,-2.68914,0,0
39.2039,-2.68914,0,0
39.234,-2.68914,0,0
39.2639,-2.68914,0,0
39.2941,-2.68914,0,0
39.3239,-2.68914,0,0
39.3537,-2.68914,0,0
39.3841,-2.68914,0,0
39.4138,-2.68914,0,0
39.4438,-2.68914,0,0
39.4739,-2.68914,0,0
39.5037,-2.68914,0,0
39.5338,-2.68914,0,0
39.5639,-2.68914,0,0
39.5938,-2.68914,0,0
39.6238,-2.68914,0,0
39.6537,-2.68914,0,0
39.6839,-2.68914,0,0
39.7141,-2.68914,0,0
39.7439,-2.68914,0,0
39.7739,-2.68914,0,0
39.8037,-2.68914,0,0
39.8338,-2.68914,0,0
39.8639,-2.68914,0,0
39.8937,-2.68914,0,0
39.9238,-2.68914,0,0
39.9537,-2.68914,0,0
39.9838,-2.68914,0,0
40.0138,-2.68914,0,0
40.0438,-2.68914,0,0
40.0738,-2.68914,0,0
40.1039,-2.68914,0,0
40.1339,-2.68914,0,0
40.1641,-2.68914,0,0
40.1938,-2.68914,0,0
40.2237,-2.68914,0,0
40.2545,-2.68914,0,0
40.2838,-2.68914,0,0
40.3137,-2.68914,0,0
40.344,-2.68914,0,0
40.3738,-2.68914,0,0
40.4038,-2.68914,0,0
40.4339,-2.68914,0,0
40.4638,-2.68914,0,0
40.4937,-2.68914,0,0
40.5239,-2.68914,0,0
40.5538,-2.68914,0,0
40.584,-2.68914,0,0
40.6137,-2.68914,0,0
40.6437,-2.68914,0,0
40.6738,-2.68914,0,0
40.7043,-2.68914,0,0
40.7338,-2.68914,0,0
40.7639,-2.68914,0,0
40.7938,-2.68914,0,0
40.8239,-2.68914,0,0
40.8539,-2.68914,0,0
40.8838,-2.68914,0,0
40.9138,-2.68914,0,0
40.9439,-2.68914,0,0
40.9738,-2.68914,0,0
41.0037,-2.68914,0,0
41.034,-2.68914,0,0
41.0637,-2.68914,0,0
41.0939,-2.68914,0,0
41.1237,-2.68914,0,0
41.1538,-2.68914,0,0
41.1839,-2.68914,0,0
41.2139,-2.68914,0,0
41.2437,-2.68914,0,0
41.2738,-2.68914,0,0
41.3044,-2.68914,0,0
41.334,-2.68914,0,0
41.3643,-2.68914,0,0
41.3942,-2.68914,0,0
41.4238,-2.68914,0,0
41.4539,-2.68914,0,0
41.4838,-2.68914,0,0
41.5138,-2.68914,0,0
41.5441,-2.68914,0,0
41.5739,-2.68914,0,0
41.6039,-2.68914,0,0
41.6341,-2.68914,0,0
41.6639,-2.68914,0,0
41.6938,-2.68914,0,0
41.724,-2.68914,0,0
41.7538,-2.68914,0,0
41.7839,-2.68914,0,0
41.814,-2.68914,0,0
41.8445,-2.68914,0,0
41.8739,-2.68914,0,0
41.9041,-2.68914,0,0
41.9338,-2.68914,0,0
41.9639,-2.68914,0,0
41.9939,-2.68914,0,0
42.0239,-2.68914,0,0
42.0539,-2.68914,0,0
42.0839,-2.68914,0,0
42.1139,-2.68914,0,0
42.1438,-2.68914,0,0
42.1738,-2.68914,0,0
42.2037,-2.68914,0,0
42.2339,-2.68914,0,0
42.2639,-2.68914,0,0
42.294,-2.68914,0,0
42.3239,-2.68914,0,0
42.3541,-2.68914,0,0
42.3841,-2.68914,0,0
42.4139,-2.68914,0,0
42.4437,-2.68914,0,0
42.4739,-2.68914,0,0
42.5039,-2.68914,0,0
42.5342,-2.68914,0,0
42.5639,-2.68914,0,0
42.594,-2.68914,0,0
42.6238,-2.68914,0,0
42.6539,-2.68914,0,0
42.6839,-2.68914,0,0
42.7138,-2.68914,0,0
42.7438,-2.68914,0,0
42.7739,-2.68914,0,0
42.804,-2.68914,0,0
42.834,-2.68914,0,0
42.864,-2.68914,0,0
42.894,-2.68914,0,0
42.9238,-2.68914,0,0
42.9539,-2.68914,0,0
42.9839,-2.68914,0,0
43.0138,-2.68914,0,0
43.0439,-2.68914,0,0
43.0739,-2.68914,0,0
43.1039,-2.68914,0,0
43.134,-2.68914,0,0
43.1637,-2.68914,0,0
43.1938,-2.68914,0,0
43.2239,-2.68914,0,0
43.254,-2.68914,0,0
43.284,-2.68914,0,0
43.3138,-2.68914,0,0
43.3441,-2.68914,0,0
43.3739,-2.68914,0,0
43.4039,-2.68914,0,0
43.4339,-2.68914,0,0
43.4639,-2.68914,0,0
43.4939,-2.68914,0,0
43.524,-2.68914,0,0
43.5539,-2.68914,0,0
43.584,-2.68914,0,0
43.6138,-2.68914,0,0
